"","location","social_context","rec_ID","notetype","Begin.File","Begin.Time..s.","End.Time..s.","Delta.Time..s.","Avg.Entropy..bits.","Max.Entropy..bits.","BW.90...Hz.","IQR.BW..Hz.","IQR.Dur..s.","PFC.Max.Slope..Hz.ms.","PFC.Min.Slope..Hz.ms.","Peak.Freq..Hz.","PFC.Max.Freq..Hz.","PFC.Min.Freq..Hz.","Peak.Time.Relative"
"421","tamhini","A","l_09","AN","ZOOM0510_Tr1.WAV",256.269970509,256.726146742,0.456,2.86,5.132,602.9,86.1,0.1,74.2,-103.9,1378.1,1550.4,775.2,0.6026
"422","tamhini","A","l_09","DN","ZOOM0510_Tr1.WAV",30.504332386,30.94296338,0.439,4.124,5.186,2756.2,602.9,0.2,460,-207.7,1119.7,3186.9,172.3,0.3067
"423","tamhini","A","l_09","DN","ZOOM0510_Tr1.WAV",66.242859345,66.690262959,0.447,3.93,5.52,2756.2,516.8,0.2,178.1,-192.9,1119.7,1808.8,86.1,0.3816
"424","tamhini","A","l_09","DN","ZOOM0510_Tr1.WAV",78.464489724,78.903120718,0.439,3.852,5.034,2153.3,516.8,0.2,178.1,-207.7,1205.9,1550.4,86.1,0.4133
"425","tamhini","A","l_09","DN","ZOOM0510_Tr1.WAV",160.830851207,161.251936961,0.421,4.19,5.121,2756.2,516.8,0.1,370.9,-356.1,1119.7,3014.6,86.1,0.5139
"426","tamhini","A","l_09","DN","ZOOM0510_Tr1.WAV",172.264722549,172.650717823,0.386,3.902,5.216,2411.7,516.8,0.1,385.8,-385.8,1205.9,3014.6,602.9,0.2769
"427","tamhini","A","l_09","DN","ZOOM0510_Tr1.WAV",182.556846598,182.977932352,0.421,3.95,5.106,2497.9,516.8,0.2,267.1,-103.9,1119.7,3014.6,258.4,0.2958
"428","tamhini","A","l_09","DN","ZOOM0510_Tr1.WAV",223.065762646,223.416667441,0.351,4.093,5.157,2756.2,516.8,0.1,163.2,-178.1,1119.7,1378.1,86.1,0.35
"429","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",5.431404197,5.675024456,0.244,3.179,5.262,430.7,86.1,0.1,148.4,-133.5,1292,1378.1,516.8,0.6341
"430","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",25.656534095,25.921156101,0.265,3.588,5.574,861.3,172.3,0.1,192.9,-207.7,1292,1378.1,172.3,0.7111
"431","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",44.161140332,44.463565482,0.302,3.621,5.56,602.9,172.3,0.1,163.2,-178.1,1292,1894.9,344.5,0.6275
"432","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",62.112413643,62.406438095,0.294,3.353,5.618,516.8,86.1,0.1,133.5,-133.5,1292,1464.3,516.8,0.78
"433","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",79.167393943,79.516022935,0.349,3.289,5.521,516.8,172.3,0.1,237.4,-237.4,1292,1550.4,172.3,0.7797
"434","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",93.457077728,93.793105672,0.336,3.629,5.879,602.9,86.1,0.1,118.7,-133.5,1292,1464.3,430.7,0.7368
"435","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",106.51200699,106.835433886,0.323,3.291,5.684,344.5,172.3,0.1,133.5,-148.4,1378.1,1550.4,258.4,0.7091
"436","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",117.598898684,117.905524183,0.307,3.163,5.614,430.7,86.1,0.1,133.5,-148.4,1378.1,1550.4,344.5,0.6731
"437","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",126.762193638,127.081420185,0.319,3.338,5.763,516.8,172.3,0.1,103.9,-148.4,1378.1,1550.4,258.4,0.6111
"438","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",138.415176895,138.734403442,0.319,3.521,5.418,861.3,172.3,0.1,207.7,-192.9,1378.1,1550.4,172.3,0.6296
"439","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",148.701720594,149.041948887,0.34,3.483,5.554,689.1,172.3,0.1,237.4,-222.6,1378.1,1550.4,172.3,0.5614
"440","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",159.63401432,159.970042264,0.336,3.503,5.716,689.1,172.3,0.1,207.7,-207.7,1378.1,1550.4,344.5,0.6667
"441","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",169.003103786,169.351732778,0.349,3.414,5.314,689.1,172.3,0.1,207.7,-178.1,1464.3,1636.5,172.3,0.5932
"442","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",181.621204255,181.974033597,0.353,3.486,5.722,602.9,258.4,0.1,118.7,-133.5,1378.1,1636.5,172.3,0.7627
"443","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",189.900144227,190.210970076,0.311,3.438,5.634,602.9,172.3,0.1,89,-133.5,1378.1,1550.4,516.8,0.6154
"444","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",197.551469138,197.895897781,0.344,3.363,5.725,775.2,86.1,0.1,148.4,-148.4,1378.1,1550.4,516.8,0.7586
"445","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",205.61360579,205.995837576,0.382,3.328,5.754,602.9,172.3,0.1,178.1,-148.4,1378.1,1550.4,258.4,0.7385
"446","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",213.242432144,213.62886428,0.386,3.274,5.558,602.9,172.3,0.1,192.9,-133.5,1378.1,1550.4,344.5,0.6923
"447","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",220.82396596,221.180995651,0.357,3.13,5.458,516.8,172.3,0.1,103.9,-163.2,1378.1,1636.5,516.8,0.7
"448","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",229.222130556,229.600161993,0.378,3.112,5.379,516.8,172.3,0.1,163.2,-148.4,1378.1,1636.5,344.5,0.6562
"449","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",237.4614893,237.814318642,0.353,3.189,5.689,516.8,172.3,0.1,14.8,-29.7,1378.1,1636.5,947.5,0.65
"450","tamhini","A","l_10","AN","ZOOM0511_Tr1.WAV",245.101976178,245.467406567,0.365,3.243,5.575,516.8,172.3,0.1,148.4,-133.5,1378.1,1722.7,516.8,0.7581
"451","tamhini","A","l_10","DN","ZOOM0511_Tr1.WAV",79.788889933,80.103916131,0.315,4.891,5.815,5254.1,1033.6,0.1,207.7,-192.9,1119.7,2325.6,86.1,0.4815
"452","tamhini","A","l_10","DN","ZOOM0511_Tr1.WAV",138.943598417,139.208220423,0.265,4.906,5.87,5254.1,1033.6,0.1,178.1,-267.1,1205.9,1981.1,172.3,0.6591
"453","tamhini","A","l_10","DN","ZOOM0511_Tr1.WAV",149.340122087,149.617345141,0.277,4.772,5.707,4995.7,689.1,0.1,133.5,-163.2,1205.9,1378.1,172.3,0.6739
"454","tamhini","A","l_10","DN","ZOOM0511_Tr1.WAV",169.638986444,169.912009148,0.273,4.701,5.633,4565,516.8,0.1,178.1,-178.1,1205.9,1894.9,172.3,0.5532
"455","tamhini","A","l_10","DN","ZOOM0511_Tr1.WAV",190.473813998,190.738436004,0.265,4.807,5.583,4909.6,775.2,0.1,118.7,-178.1,1205.9,1378.1,344.5,0.6364
"456","tamhini","A","l_10","DN","ZOOM0511_Tr1.WAV",198.166319911,198.460344362,0.294,4.724,5.802,4478.9,516.8,0.1,148.4,-207.7,1205.9,1378.1,86.1,0.551
"457","tamhini","A","l_10","DN","ZOOM0511_Tr1.WAV",206.283061103,206.581285904,0.298,4.643,5.614,4651.2,602.9,0.1,222.6,-222.6,1205.9,1464.3,172.3,0.44
"458","tamhini","A","l_10","DN","ZOOM0511_Tr1.WAV",213.894952958,214.209979156,0.315,4.674,5.574,4478.9,602.9,0.1,207.7,-192.9,1205.9,1550.4,172.3,0.537
"459","tamhini","A","l_10","DN","ZOOM0511_Tr1.WAV",221.434631452,221.787460794,0.353,4.931,5.634,5254.1,1033.6,0.2,192.9,-163.2,1205.9,1464.3,86.1,0.6833
"460","tamhini","A","l_10","DN","ZOOM0511_Tr1.WAV",229.860420409,230.162845559,0.302,4.587,5.564,4134.4,430.7,0.1,222.6,-222.6,1205.9,1464.3,86.1,0.5294
"461","tamhini","A","l_10","DN","ZOOM0511_Tr1.WAV",238.09397903,238.430006974,0.336,4.603,5.653,4392.8,430.7,0.1,148.4,-163.2,1205.9,1464.3,258.4,0.5263
"462","tamhini","A","l_10","DN","ZOOM0511_Tr1.WAV",245.746096293,246.115727032,0.37,4.701,5.664,4737.3,689.1,0.1,148.4,-178.1,1205.9,1378.1,172.3,0.4127
"463","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",4.910871308,5.327291832,0.416,2.605,4.706,430.7,86.1,0.1,222.6,-237.4,1378.1,1464.3,86.1,0.6197
"464","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",11.796766553,12.235103948,0.438,2.541,4.377,516.8,172.3,0.1,207.7,-207.7,1378.1,1464.3,172.3,0.6757
"465","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",19.034077521,19.516248655,0.482,2.681,4.862,516.8,172.3,0.2,237.4,-237.4,1378.1,1550.4,86.1,0.622
"466","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",27.869293047,28.256491079,0.387,2.892,4.322,602.9,86.1,0.1,192.9,-222.6,1378.1,1464.3,86.1,0.5758
"467","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",39.14357502,39.501550559,0.358,2.696,4.309,516.8,86.1,0.1,222.6,-207.7,1464.3,1464.3,172.3,0.45
"468","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",50.350345654,50.788683049,0.438,2.908,4.617,689.1,86.1,0.1,222.6,-222.6,1378.1,1550.4,86.1,0.68
"469","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",60.628283425,61.008175834,0.38,3.04,4.077,1119.7,430.7,0.1,192.9,-192.9,1378.1,1378.1,86.1,0.5312
"470","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",70.812266805,71.221381707,0.409,2.91,4.761,689.1,86.1,0.1,222.6,-207.7,1378.1,1464.3,172.3,0.7536
"471","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",82.158586299,82.618840563,0.46,3.205,4.766,1205.9,258.4,0.1,237.4,-237.4,1464.3,1550.4,86.1,0.4872
"472","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",94.033699433,94.457425581,0.424,2.984,4.621,1205.9,258.4,0.2,192.9,-192.9,1119.7,1464.3,172.3,0.3333
"473","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",104.127235893,104.602101404,0.475,3.015,4.836,1292,344.5,0.2,222.6,-237.4,1550.4,1550.4,86.1,0.3827
"474","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",113.432788417,113.973404537,0.541,3.054,4.416,947.5,344.5,0.1,252.2,-267.1,1636.5,1722.7,86.1,0.4457
"475","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",125.477677627,125.959848761,0.482,2.998,4.523,1119.7,430.7,0.1,237.4,-222.6,1550.4,1550.4,172.3,0.4634
"476","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",136.560252666,136.99859006,0.438,2.878,4.532,947.5,344.5,0.1,222.6,-237.4,1550.4,1636.5,86.1,0.5067
"477","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",147.843591666,148.260012191,0.416,3.051,4.608,1119.7,344.5,0.2,207.7,-207.7,1464.3,1464.3,172.3,0.4789
"478","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",160.406175403,160.764150942,0.358,2.907,4.316,1033.6,172.3,0.1,192.9,-192.9,1205.9,1292,86.1,0.4918
"479","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",175.71464078,176.138366928,0.424,2.948,4.38,947.5,258.4,0.2,237.4,-237.4,1550.4,1550.4,86.1,0.5139
"480","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",185.521529844,185.879505383,0.358,2.894,4.211,1033.6,172.3,0.1,192.9,-207.7,1292,1464.3,0,0.6885
"481","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",195.318305866,195.734726391,0.416,3.079,4.268,1292,344.5,0.1,222.6,-222.6,1464.3,1464.3,86.1,0.5493
"482","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",204.681280002,205.156145512,0.475,2.991,4.362,1205.9,172.3,0.2,252.2,-237.4,1464.3,1636.5,86.1,0.5062
"483","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",216.729953376,217.16829077,0.438,2.827,4.157,1033.6,172.3,0.1,252.2,-237.4,1464.3,1636.5,86.1,0.5946
"484","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",229.312697916,229.77295218,0.46,3.11,4.694,1292,172.3,0.1,237.4,-222.6,1550.4,1636.5,86.1,0.4744
"485","tamhini","N_A","n_01","AN","ZOOM0465_Tr1.WAV",240.734834432,241.260839305,0.526,3.122,4.402,1205.9,258.4,0.2,222.6,-222.6,1464.3,1636.5,86.1,0.5618
"486","tamhini","N_A","n_01","AN","ZOOM0466_Tr1.WAV",254.845196248,255.298144889,0.453,2.711,4.644,1464.3,516.8,0.2,252.2,-252.2,172.3,1550.4,86.1,0.3506
"487","tamhini","N_A","n_01","AN","ZOOM0466_Tr1.WAV",264.092303786,264.421056832,0.329,2.707,4.227,689.1,172.3,0.1,192.9,-207.7,1292,1378.1,172.3,0.7091
"488","tamhini","N_A","n_01","AN","ZOOM0466_Tr1.WAV",271.995439352,272.382637384,0.387,2.797,4.413,861.3,86.1,0.1,207.7,-207.7,1292,1378.1,86.1,0.7121
"489","tamhini","N_A","n_01","AN","ZOOM0466_Tr1.WAV",281.344825615,281.651661792,0.307,2.979,4.489,1119.7,344.5,0.1,178.1,-178.1,1205.9,1292,172.3,0.5882
"490","tamhini","N_A","n_01","AN","ZOOM0466_Tr1.WAV",289.776473465,290.23672773,0.46,2.859,4.325,1033.6,172.3,0.1,192.9,-207.7,1378.1,1378.1,172.3,0.6667
"491","tamhini","N_A","n_01","AN","ZOOM0466_Tr1.WAV",301.574727552,302.034981816,0.46,3.184,5.093,1119.7,86.1,0.2,207.7,-207.7,1292,1378.1,172.3,0.7975
"492","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",5.541927645,5.907208807,0.365,2.758,4.126,602.9,430.7,0.1,178.1,-207.7,861.3,1464.3,258.4,0.4194
"493","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",12.412197304,12.799395336,0.387,2.695,4.424,602.9,516.8,0.2,207.7,-222.6,861.3,1378.1,86.1,0.3077
"494","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",19.670413424,20.079528326,0.409,2.964,4.424,602.9,430.7,0.2,207.7,-237.4,861.3,1464.3,86.1,0.3286
"495","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",20.415586995,20.795479404,0.38,2.851,4.189,689.1,430.7,0.1,178.1,-207.7,861.3,1378.1,172.3,0.3692
"496","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",28.431826037,28.797107199,0.365,3.046,3.98,1119.7,258.4,0.1,207.7,-207.7,861.3,1378.1,172.3,0.4194
"497","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",39.715172032,40.029313831,0.314,3.05,4.908,1119.7,172.3,0.1,178.1,-192.9,861.3,1378.1,86.1,0.3019
"498","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",50.950148779,51.286207448,0.336,3.089,4.867,1119.7,172.3,0.1,192.9,-192.9,861.3,1464.3,172.3,0.4035
"499","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",61.204418276,61.518560075,0.314,3.034,4.102,1119.7,172.3,0.1,178.1,-207.7,861.3,1378.1,86.1,0.3962
"500","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",71.410318525,71.717154701,0.307,3.017,4.251,1119.7,172.3,0.1,118.7,-103.9,861.3,1378.1,172.3,0.3846
"501","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",82.801481144,83.15215106,0.351,3.234,4.485,1205.9,258.4,0.1,192.9,-207.7,861.3,1292,86.1,0.3
"502","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",94.634516606,94.970575275,0.336,3.032,4.67,1033.6,172.3,0.1,148.4,-133.5,861.3,1292,86.1,0.4035
"503","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",104.762825115,105.164634394,0.402,3.341,4.625,1119.7,344.5,0.1,178.1,-192.9,861.3,1205.9,86.1,0.3971
"504","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",114.136898364,114.472957033,0.336,3.202,4.373,1119.7,430.7,0.1,163.2,-207.7,861.3,1378.1,86.1,0.3509
"505","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",114.699431354,115.086629386,0.387,3.132,4.457,1119.7,258.4,0.2,192.9,-207.7,775.2,1464.3,172.3,0.2424
"506","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",115.342326199,115.744135477,0.402,3.21,4.232,1119.7,344.5,0.1,178.1,-192.9,861.3,1292,172.3,0.4412
"507","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",126.117802357,126.505000389,0.387,3.185,4.388,1033.6,258.4,0.1,148.4,-118.7,861.3,1205.9,86.1,0.3939
"508","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",148.427027477,148.733863653,0.307,3.212,4.29,1119.7,430.7,0.1,178.1,-163.2,947.5,1292,172.3,0.4231
"509","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",160.91756903,161.23171083,0.314,3.07,4.219,1033.6,258.4,0.1,178.1,-178.1,861.3,1205.9,86.1,0.434
"510","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",161.407045787,161.77232695,0.365,3.13,4.75,1119.7,344.5,0.1,133.5,-133.5,861.3,1292,86.1,0.4677
"511","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",161.991495647,162.378693679,0.387,3.152,4.485,1119.7,258.4,0.2,178.1,-192.9,861.3,1292,86.1,0.3939
"512","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",162.590556753,162.985060408,0.395,3.182,4.734,1119.7,344.5,0.1,178.1,-163.2,861.3,1292,172.3,0.4478
"513","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",186.015523458,186.35888775,0.343,3.321,4.641,1205.9,344.5,0.1,207.7,-148.4,861.3,1292,86.1,0.4138
"514","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",186.556139578,186.89950387,0.343,3.068,4.125,1119.7,172.3,0.1,207.7,-192.9,861.3,1292,86.1,0.4483
"515","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",195.905525841,196.28541825,0.38,3.275,4.333,1119.7,258.4,0.1,192.9,-192.9,861.3,1292,86.1,0.4615
"516","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",205.309563601,205.674844763,0.365,3.413,4.873,1205.9,430.7,0.1,163.2,-192.9,861.3,1464.3,172.3,0.5
"517","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",205.886707837,206.266600246,0.38,3.3,4.763,1119.7,258.4,0.1,192.9,-207.7,861.3,1292,86.1,0.4688
"518","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",217.370078106,217.691525528,0.321,3.168,4.461,1119.7,258.4,0.1,178.1,-178.1,861.3,1292,172.3,0.2778
"519","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",241.411487278,241.784074064,0.373,3.373,4.621,1292,430.7,0.1,207.7,-192.9,861.3,1464.3,86.1,0.25
"520","tamhini","N_A","n_01","DN","ZOOM0465_Tr1.WAV",241.995937138,242.353912677,0.358,3.338,4.525,1119.7,344.5,0.1,192.9,-178.1,861.3,1292,86.1,0.5082
"521","tamhini","N_A","n_01","DN","ZOOM0466_Tr1.WAV",264.604720787,264.911556964,0.307,2.994,4.195,1119.7,430.7,0.1,192.9,-207.7,947.5,1378.1,86.1,0.4808
